match_id,bucket,latency_s,jump_abs
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,4.895719771,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,0.255732714,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.197529524,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,5.131883015,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,0.210930884,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.151866774,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,4.021508007,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,0.215512103,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.155456358,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,5.057900851,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,0.23033006,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.170088529,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,6.815754944,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,0.277559319,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.217225054,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,3.533898369,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,0.253191057,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.183321232,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,3.490968519,0.13558378070737542
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,0.23109614,0.13558378070737542
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,0.171151772,0.13558378070737542
